index,datetime,symbol,signal,strategy
1550,2023-02-06 11:43:43.384748-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1551,2023-02-06 11:43:49.488152-05:00,CAH,SELL,model_t-dqn_GOOG_10
1552,2023-02-06 11:49:23.337656-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1553,2023-02-06 11:49:38.156156-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1554,2023-02-06 11:49:46.631234-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1555,2023-02-06 11:49:53.071553-05:00,CAH,SELL,model_t-dqn_GOOG_10
1556,2023-02-06 11:55:16.351066-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1557,2023-02-06 11:55:23.007344-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1558,2023-02-06 11:55:32.269408-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1559,2023-02-06 11:55:42.433461-05:00,CAH,SELL,model_t-dqn_GOOG_10
1560,2023-02-06 12:01:17.466579-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1561,2023-02-06 12:01:24.692922-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1562,2023-02-06 12:01:36.262286-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1563,2023-02-06 12:01:42.779414-05:00,CAH,SELL,model_t-dqn_GOOG_10
1564,2023-02-06 12:07:07.285553-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1565,2023-02-06 12:07:15.982725-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1566,2023-02-06 12:07:22.989256-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1567,2023-02-06 12:07:42.471965-05:00,CAH,SELL,model_t-dqn_GOOG_10
1568,2023-02-06 12:13:14.307295-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1569,2023-02-06 12:13:23.527875-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1570,2023-02-06 12:13:32.681743-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1571,2023-02-06 12:13:40.730006-05:00,CAH,SELL,model_t-dqn_GOOG_10
1572,2023-02-06 12:19:07.291724-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1573,2023-02-06 12:19:19.087518-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1574,2023-02-06 12:19:26.948766-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1575,2023-02-06 12:19:40.192791-05:00,CAH,SELL,model_t-dqn_GOOG_10
1576,2023-02-06 12:25:16.924154-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1577,2023-02-06 12:25:22.677115-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1578,2023-02-06 12:25:29.489007-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1579,2023-02-06 12:25:45.167283-05:00,CAH,SELL,model_t-dqn_GOOG_10
1580,2023-02-06 12:31:13.847071-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1581,2023-02-06 12:31:23.038226-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1582,2023-02-06 12:31:33.652752-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1583,2023-02-06 12:31:43.480909-05:00,CAH,SELL,model_t-dqn_GOOG_10
1584,2023-02-06 12:37:17.532150-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1585,2023-02-06 12:37:24.873983-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1586,2023-02-06 12:37:37.091914-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1587,2023-02-06 12:37:46.211931-05:00,CAH,SELL,model_t-dqn_GOOG_10
1588,2023-02-06 12:43:16.260953-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1589,2023-02-06 12:43:27.443246-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1590,2023-02-06 12:43:41.504812-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1591,2023-02-06 12:43:48.546121-05:00,CAH,SELL,model_t-dqn_GOOG_10
1592,2023-02-06 12:49:23.468902-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1593,2023-02-06 12:49:33.988554-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1594,2023-02-06 12:49:49.863814-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1595,2023-02-06 12:49:55.709195-05:00,CAH,SELL,model_t-dqn_GOOG_10
1596,2023-02-06 12:55:31.370765-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1597,2023-02-06 12:55:44.903638-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1598,2023-02-06 12:55:51.325383-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1599,2023-02-06 12:55:58.615431-05:00,CAH,SELL,model_t-dqn_GOOG_10
1600,2023-02-06 13:01:25.137156-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1601,2023-02-06 13:01:33.411029-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1602,2023-02-06 13:01:43.328772-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1603,2023-02-06 13:01:49.750473-05:00,CAH,SELL,model_t-dqn_GOOG_10
1604,2023-02-06 13:07:23.053117-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1605,2023-02-06 13:07:29.812748-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1606,2023-02-06 13:07:46.783901-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1607,2023-02-06 13:07:56.220688-05:00,CAH,SELL,model_t-dqn_GOOG_10
1608,2023-02-06 13:13:35.688759-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1609,2023-02-06 13:13:45.795537-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1610,2023-02-06 13:13:53.669236-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1611,2023-02-06 13:14:00.464950-05:00,CAH,SELL,model_t-dqn_GOOG_10
1612,2023-02-06 13:19:31.752756-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1613,2023-02-06 13:19:43.328899-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1614,2023-02-06 13:19:51.042841-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1615,2023-02-06 13:19:57.117608-05:00,CAH,SELL,model_t-dqn_GOOG_10
1616,2023-02-06 13:25:25.578074-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1617,2023-02-06 13:25:34.137030-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1618,2023-02-06 13:25:49.295742-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1619,2023-02-06 13:25:57.484830-05:00,CAH,SELL,model_t-dqn_GOOG_10
1620,2023-02-06 13:31:27.148718-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1621,2023-02-06 13:31:35.948926-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1622,2023-02-06 13:31:45.338804-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1623,2023-02-06 13:31:54.578722-05:00,CAH,SELL,model_t-dqn_GOOG_10
1624,2023-02-06 13:37:36.136759-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1625,2023-02-06 13:37:47.973032-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1626,2023-02-06 13:37:56.137377-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1627,2023-02-06 13:38:06.623141-05:00,CAH,SELL,model_t-dqn_GOOG_10
1628,2023-02-06 13:43:58.116119-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1629,2023-02-06 13:44:15.480695-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1630,2023-02-06 13:44:29.444143-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1631,2023-02-06 13:44:43.921103-05:00,CAH,SELL,model_t-dqn_GOOG_10
1632,2023-02-06 13:50:08.513781-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1633,2023-02-06 13:50:16.284121-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1634,2023-02-06 13:50:23.215149-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1635,2023-02-06 13:50:33.382397-05:00,CAH,SELL,model_t-dqn_GOOG_10
1636,2023-02-06 13:56:09.821256-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1637,2023-02-06 13:56:17.304791-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1638,2023-02-06 13:56:24.156595-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1639,2023-02-06 13:56:30.902069-05:00,CAH,SELL,model_t-dqn_GOOG_10
1640,2023-02-06 14:02:11.373162-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1641,2023-02-06 14:02:25.324102-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1642,2023-02-06 14:02:36.935517-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1643,2023-02-06 14:02:46.654808-05:00,CAH,SELL,model_t-dqn_GOOG_10
1644,2023-02-06 14:08:30.049604-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1645,2023-02-06 14:08:43.749485-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1646,2023-02-06 14:08:55.625234-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1647,2023-02-06 14:09:12.488787-05:00,CAH,SELL,model_t-dqn_GOOG_10
1648,2023-02-06 14:14:50.558362-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1649,2023-02-06 14:14:58.694973-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1650,2023-02-06 14:15:08.172863-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1651,2023-02-06 14:15:14.884931-05:00,CAH,SELL,model_t-dqn_GOOG_10
1652,2023-02-06 14:20:48.727358-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1653,2023-02-06 14:21:01.570743-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1654,2023-02-06 14:21:16.968680-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1655,2023-02-06 14:21:24.059254-05:00,CAH,SELL,model_t-dqn_GOOG_10
1656,2023-02-06 14:26:54.679788-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1657,2023-02-06 14:27:09.275718-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1658,2023-02-06 14:27:16.318270-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1659,2023-02-06 14:27:25.011034-05:00,CAH,SELL,model_t-dqn_GOOG_10
1660,2023-02-06 14:32:58.595489-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1661,2023-02-06 14:33:08.254256-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1662,2023-02-06 14:33:14.967157-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1663,2023-02-06 14:33:21.424757-05:00,CAH,SELL,model_t-dqn_GOOG_10
1664,2023-02-06 14:39:00.223135-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1665,2023-02-06 14:39:11.130022-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1666,2023-02-06 14:39:17.988820-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1667,2023-02-06 14:39:29.132888-05:00,CAH,SELL,model_t-dqn_GOOG_10
1668,2023-02-06 14:45:06.445170-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1669,2023-02-06 14:45:17.791937-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1670,2023-02-06 14:45:24.719968-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1671,2023-02-06 14:45:31.303954-05:00,CAH,SELL,model_t-dqn_GOOG_10
1672,2023-02-06 14:51:15.506794-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1673,2023-02-06 14:51:30.244034-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1674,2023-02-06 14:51:41.666464-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1675,2023-02-06 14:51:51.879113-05:00,CAH,SELL,model_t-dqn_GOOG_10
1676,2023-02-06 14:57:19.354031-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1677,2023-02-06 14:57:30.192465-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1678,2023-02-06 14:57:45.024286-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1679,2023-02-06 14:57:58.265935-05:00,CAH,SELL,model_t-dqn_GOOG_10
1680,2023-02-06 15:03:26.480167-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1681,2023-02-06 15:03:34.462577-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1682,2023-02-06 15:03:48.113834-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1683,2023-02-06 15:03:55.311357-05:00,CAH,SELL,model_t-dqn_GOOG_10
1684,2023-02-06 15:09:25.391706-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1685,2023-02-06 15:09:33.511256-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1686,2023-02-06 15:09:46.534380-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1687,2023-02-06 15:09:54.185028-05:00,CAH,SELL,model_t-dqn_GOOG_10
1688,2023-02-06 15:15:26.823541-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1689,2023-02-06 15:15:35.308796-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1690,2023-02-06 15:15:51.802935-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1691,2023-02-06 15:16:00.466194-05:00,CAH,SELL,model_t-dqn_GOOG_10
1692,2023-02-06 15:21:24.581489-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1693,2023-02-06 15:21:40.885935-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1694,2023-02-06 15:21:55.111556-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1695,2023-02-06 15:22:01.712930-05:00,CAH,SELL,model_t-dqn_GOOG_10
1696,2023-02-06 15:27:32.290382-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1697,2023-02-06 15:27:56.075781-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1698,2023-02-06 15:28:18.001707-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1699,2023-02-06 15:28:31.311282-05:00,CAH,SELL,model_t-dqn_GOOG_10
1700,2023-02-06 15:34:12.652146-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1701,2023-02-06 15:34:19.120417-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1702,2023-02-06 15:34:27.085565-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1703,2023-02-06 15:34:35.164101-05:00,CAH,SELL,model_t-dqn_GOOG_10
1704,2023-02-06 15:40:03.565964-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1705,2023-02-06 15:40:14.199007-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1706,2023-02-06 15:40:23.560964-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1707,2023-02-06 15:40:33.652689-05:00,CAH,SELL,model_t-dqn_GOOG_10
1708,2023-02-06 15:46:14.174752-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1709,2023-02-06 15:46:21.258526-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1710,2023-02-06 15:46:30.019863-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1711,2023-02-06 15:46:40.645146-05:00,CAH,SELL,model_t-dqn_GOOG_10
1712,2023-02-06 15:52:16.405094-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1713,2023-02-06 15:52:25.536833-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1714,2023-02-06 15:52:33.920314-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1715,2023-02-06 15:52:43.748814-05:00,CAH,SELL,model_t-dqn_GOOG_10
1716,2023-02-06 15:58:27.712053-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1717,2023-02-06 15:58:40.894537-05:00,AGYS,BUY,model_t-dqn_GOOG_10
1718,2023-02-06 15:58:55.636794-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1719,2023-02-06 15:59:06.500911-05:00,CAH,SELL,model_t-dqn_GOOG_10
1720,2023-02-07 09:30:58.702186-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1721,2023-02-07 09:31:07.821413-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1722,2023-02-07 09:31:15.397113-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1723,2023-02-07 09:31:21.080134-05:00,CAH,SELL,model_t-dqn_GOOG_10
1724,2023-02-07 09:31:27.443667-05:00,ELF,SELL,model_t-dqn_GOOG_10
1725,2023-02-07 09:31:38.298384-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1726,2023-02-07 09:32:15.493905-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1727,2023-02-07 09:32:21.702953-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1728,2023-02-07 09:32:27.744688-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1729,2023-02-07 09:32:33.981519-05:00,CAH,SELL,model_t-dqn_GOOG_10
1730,2023-02-07 09:32:40.102721-05:00,ELF,SELL,model_t-dqn_GOOG_10
1731,2023-02-07 09:32:48.855973-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1732,2023-02-07 09:33:34.368793-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1733,2023-02-07 09:33:39.826517-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1734,2023-02-07 09:33:46.142410-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1735,2023-02-07 09:33:51.901056-05:00,CAH,SELL,model_t-dqn_GOOG_10
1736,2023-02-07 09:33:57.989139-05:00,ELF,SELL,model_t-dqn_GOOG_10
1737,2023-02-07 09:34:05.088116-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1738,2023-02-07 09:35:05.555031-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1739,2023-02-07 09:35:12.814346-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1740,2023-02-07 09:35:18.938460-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1741,2023-02-07 09:35:25.361239-05:00,CAH,SELL,model_t-dqn_GOOG_10
1742,2023-02-07 09:35:31.636358-05:00,ELF,SELL,model_t-dqn_GOOG_10
1743,2023-02-07 09:35:38.907000-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1744,2023-02-07 09:37:29.371702-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1745,2023-02-07 09:37:38.017920-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1746,2023-02-07 09:37:45.736797-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1747,2023-02-07 09:37:53.772506-05:00,CAH,SELL,model_t-dqn_GOOG_10
1748,2023-02-07 09:38:02.499632-05:00,ELF,SELL,model_t-dqn_GOOG_10
1749,2023-02-07 09:38:26.700329-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1750,2023-02-07 09:41:33.998096-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1751,2023-02-07 09:41:41.075093-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1752,2023-02-07 09:41:51.045212-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1753,2023-02-07 09:41:59.041303-05:00,CAH,SELL,model_t-dqn_GOOG_10
1754,2023-02-07 09:42:06.714726-05:00,ELF,SELL,model_t-dqn_GOOG_10
1755,2023-02-07 09:42:15.707001-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1756,2023-02-07 09:47:47.372783-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1757,2023-02-07 09:47:55.654061-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1758,2023-02-07 09:48:05.041700-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1759,2023-02-07 09:48:19.081606-05:00,CAH,SELL,model_t-dqn_GOOG_10
1760,2023-02-07 09:48:25.616760-05:00,ELF,SELL,model_t-dqn_GOOG_10
1761,2023-02-07 09:48:33.199443-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1762,2023-02-07 09:54:00.338100-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1763,2023-02-07 09:54:10.959372-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1764,2023-02-07 09:54:20.779086-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1765,2023-02-07 09:54:28.268255-05:00,CAH,SELL,model_t-dqn_GOOG_10
1766,2023-02-07 09:54:35.504549-05:00,ELF,SELL,model_t-dqn_GOOG_10
1767,2023-02-07 09:54:42.653689-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1768,2023-02-07 10:00:30.348605-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1769,2023-02-07 10:00:48.208173-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1770,2023-02-07 10:00:59.409536-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1771,2023-02-07 10:01:12.876594-05:00,CAH,SELL,model_t-dqn_GOOG_10
1772,2023-02-07 10:01:21.539298-05:00,ELF,SELL,model_t-dqn_GOOG_10
1773,2023-02-07 10:01:28.010668-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1774,2023-02-07 10:06:53.610786-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1775,2023-02-07 10:06:59.239991-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1776,2023-02-07 10:07:07.200755-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1777,2023-02-07 10:07:16.899992-05:00,CAH,SELL,model_t-dqn_GOOG_10
1778,2023-02-07 10:07:24.589888-05:00,ELF,SELL,model_t-dqn_GOOG_10
1779,2023-02-07 10:07:33.186022-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1780,2023-02-07 10:12:55.174892-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1781,2023-02-07 10:13:03.713438-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1782,2023-02-07 10:13:15.226349-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1783,2023-02-07 10:13:21.364294-05:00,CAH,SELL,model_t-dqn_GOOG_10
1784,2023-02-07 10:13:27.991976-05:00,ELF,SELL,model_t-dqn_GOOG_10
1785,2023-02-07 10:13:33.851846-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1786,2023-02-07 10:19:00.911982-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1787,2023-02-07 10:19:12.253986-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1788,2023-02-07 10:19:24.180221-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1789,2023-02-07 10:19:31.908239-05:00,CAH,SELL,model_t-dqn_GOOG_10
1790,2023-02-07 10:19:37.374291-05:00,ELF,SELL,model_t-dqn_GOOG_10
1791,2023-02-07 10:19:43.160627-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1792,2023-02-07 10:25:09.287162-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1793,2023-02-07 10:25:16.850036-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1794,2023-02-07 10:25:23.955562-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1795,2023-02-07 10:25:29.725062-05:00,CAH,SELL,model_t-dqn_GOOG_10
1796,2023-02-07 10:25:39.292794-05:00,ELF,SELL,model_t-dqn_GOOG_10
1797,2023-02-07 10:25:45.724039-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1798,2023-02-07 10:31:12.147163-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1799,2023-02-07 10:31:18.486779-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1800,2023-02-07 10:31:25.609422-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1801,2023-02-07 10:31:33.044259-05:00,CAH,SELL,model_t-dqn_GOOG_10
1802,2023-02-07 10:31:38.852834-05:00,ELF,SELL,model_t-dqn_GOOG_10
1803,2023-02-07 10:31:45.182024-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1804,2023-02-07 10:37:20.972501-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1805,2023-02-07 10:37:28.726198-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1806,2023-02-07 10:37:36.908500-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1807,2023-02-07 10:37:44.116960-05:00,CAH,SELL,model_t-dqn_GOOG_10
1808,2023-02-07 10:37:50.210951-05:00,ELF,SELL,model_t-dqn_GOOG_10
1809,2023-02-07 10:37:58.556621-05:00,FRGE,BUY,model_t-dqn_GOOG_10
1810,2023-02-07 10:43:22.788766-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1811,2023-02-07 10:43:28.668391-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1812,2023-02-07 10:43:34.504810-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1813,2023-02-07 10:43:40.659292-05:00,CAH,SELL,model_t-dqn_GOOG_10
1814,2023-02-07 10:43:48.693599-05:00,ELF,SELL,model_t-dqn_GOOG_10
1815,2023-02-07 10:49:24.705562-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1816,2023-02-07 10:49:33.891259-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1817,2023-02-07 10:49:40.829196-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1818,2023-02-07 10:49:47.400792-05:00,CAH,SELL,model_t-dqn_GOOG_10
1819,2023-02-07 10:49:56.036304-05:00,ELF,SELL,model_t-dqn_GOOG_10
1820,2023-02-07 10:55:28.814672-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1821,2023-02-07 10:55:34.824858-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1822,2023-02-07 10:55:42.200296-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1823,2023-02-07 10:55:48.165937-05:00,CAH,SELL,model_t-dqn_GOOG_10
1824,2023-02-07 10:55:53.910250-05:00,ELF,SELL,model_t-dqn_GOOG_10
1825,2023-02-07 11:01:20.479516-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1826,2023-02-07 11:01:26.754123-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1827,2023-02-07 11:01:32.985224-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1828,2023-02-07 11:01:38.530732-05:00,CAH,SELL,model_t-dqn_GOOG_10
1829,2023-02-07 11:01:44.026771-05:00,ELF,SELL,model_t-dqn_GOOG_10
1830,2023-02-07 11:07:09.071313-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1831,2023-02-07 11:07:18.030581-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1832,2023-02-07 11:07:31.047754-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1833,2023-02-07 11:07:39.306641-05:00,CAH,SELL,model_t-dqn_GOOG_10
1834,2023-02-07 11:07:45.532949-05:00,ELF,SELL,model_t-dqn_GOOG_10
1835,2023-02-07 11:13:07.497638-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1836,2023-02-07 11:13:14.217676-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1837,2023-02-07 11:13:24.852893-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1838,2023-02-07 11:13:32.993247-05:00,CAH,SELL,model_t-dqn_GOOG_10
1839,2023-02-07 11:13:39.236147-05:00,ELF,SELL,model_t-dqn_GOOG_10
1840,2023-02-07 11:19:04.589042-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1841,2023-02-07 11:19:13.892322-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1842,2023-02-07 11:19:24.607939-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1843,2023-02-07 11:19:31.241064-05:00,CAH,SELL,model_t-dqn_GOOG_10
1844,2023-02-07 11:19:38.453877-05:00,ELF,SELL,model_t-dqn_GOOG_10
1845,2023-02-07 11:25:03.399616-05:00,SMCI,SELL,model_t-dqn_GOOG_10
1846,2023-02-07 11:25:12.214937-05:00,AGYS,SELL,model_t-dqn_GOOG_10
